Date,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
22-08-2014,942.5657959,944.095811,931.7027259,934.8392382,3096238
25-08-2014,964.6939087,967.16104,943.5987641,944.7845635,3143512
26-08-2014,969.1881714,975.3847144,956.2595239,967.3521344,1815490
27-08-2014,975.3659668,982.0406423,961.6341118,969.2650472,1435460
28-08-2014,964.8087769,975.1172386,961.2323279,974.2374609,1766288
01-09-2014,970.4698486,979.2101011,965.076599,965.9754273,810148
02-09-2014,970.7567139,977.2210865,961.6531948,973.778551,1407940
03-09-2014,996.9580688,1000.630143,971.1773449,971.1773449,3061690
04-09-2014,988.677002,1005.009901,985.8847047,1002.925273,1701598
05-09-2014,993.9749146,1002.848989,988.0269588,994.472095,1467060
08-09-2014,1010.842896,1013.635192,994.14664,999.1000461,1697342
09-09-2014,1006.463013,1020.137522,1004.110652,1014.399966,1418098
10-09-2014,994.5674438,1010.862147,991.1440527,1009.045253,1258768
11-09-2014,993.878479,1003.842625,991.2582914,998.3346095,1075622
12-09-2014,997.4172974,1003.824238,991.9091847,998.3352695,1196210
15-09-2014,978.5593262,1001.62432,976.9145414,999.8647656,1151544
16-09-2014,975.7099609,984.9473914,973.0897723,981.5048568,1535608
17-09-2014,991.1439819,996.3269279,979.5923841,979.5923841,1657700
18-09-2014,1010.689758,1014.323544,987.2422579,991.3350296,1483078
19-09-2014,1038.191772,1048.060389,1010.575017,1010.957521,3587864
22-09-2014,1041.098999,1045.765527,1023.67593,1038.11545,999584
23-09-2014,1028.246826,1064.297814,1026.372595,1041.940483,2055990
24-09-2014,1010.957581,1035.418681,1007.036916,1030.082771,2442132
25-09-2014,1036.050049,1042.323075,1017.460323,1017.823683,2473158
26-09-2014,1026.640137,1042.284504,1021.323372,1036.585235,1612712
29-09-2014,1058.751343,1061.620121,1023.312404,1031.000674,2089534
30-09-2014,1046.759888,1062.079089,1035.87758,1060.663844,2788954
01-10-2014,1061.677734,1071.775799,1046.913048,1052.650606,2142022
07-10-2014,1044.751953,1086.19619,1042.552556,1047.90761,3457674
08-10-2014,1026.333984,1048.041071,1013.348001,1047.295207,1962442
09-10-2014,1035.074341,1041.672531,1027.596373,1035.820204,1685176
10-10-2014,1024.536621,1043.260167,1020.711582,1035.055478,2344362
13-10-2014,1039.090942,1042.246599,1021.285368,1025.110407,2209532
14-10-2014,1032.454224,1046.415612,1024.651184,1044.235359,2369406
15-10-2014,1032.454224,1032.454224,1032.454224,1032.454224,0
16-10-2014,1024.383179,1055.174726,1019.085465,1044.235083,3848014
17-10-2014,933.7492065,960.6010507,929.4843261,946.6969988,9892812
20-10-2014,926.9215698,953.8116083,924.8751369,952.4345572,3399242
21-10-2014,930.78479,934.7437421,923.7467569,927.8969608,1950732
22-10-2014,937.842041,952.0520208,935.2601402,950.5220055,2067664
27-10-2014,939.8694458,963.7950841,935.2029168,963.52735,2797208
28-10-2014,948.0741577,950.4838575,938.4541291,950.4838575,2289958
29-10-2014,960.5110474,963.5580799,947.8437277,948.6102815,2425016
30-10-2014,980.4993896,986.9000981,961.6421764,966.5481416,4111292
31-10-2014,999.5291138,1004.185893,981.5725462,981.5725462,3170070
03-11-2014,992.8214722,1015.300628,989.0461568,1015.300628,2541632
05-11-2014,996.3283081,1011.084469,992.6871775,1011.084469,2310642
07-11-2014,986.1143188,1002.537683,980.0393406,998.3600009,2126740
10-11-2014,984.8880615,989.6215716,977.7399803,986.9769968,1541964
11-11-2014,989.1226807,994.2202822,979.4257563,988.0878517,1249940
12-11-2014,993.3583984,1000.736482,986.9385072,988.8548926,1320582
13-11-2014,992.0933228,998.3982106,983.16295,994.6038058,1645540
14-11-2014,998.9923096,1000.793693,986.9382667,990.8476734,1457174
17-11-2014,1003.534363,1006.1023,993.5499765,994.6423536,1570552
